sqrt_Property Id,sqrt_Street Number,sqrt_Year Built,sqrt_Number of Buildings - Self-reported,sqrt_Occupancy,sqrt_Direct GHG Emissions (Metric Tons CO2e),sqrt_Property GFA - Self-Reported (ft²),sqrt_Water Intensity (All Water Sources) (gal/ft²),sqrt_Source EUI (kBtu/ft²),sqrt_Community Board,sqrt_Census Tract,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
1673.5405582178162,43.23193264243457,44.22668877499196,1.0,10.0,15.949921629901509,286.9773510226896,7.872737770305829,10.251829105091442,3.3166247903554,16.673332000533065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100.4870863683022,14.560219778561036,44.82186966202994,1.0,9.746794344808963,12.214745187681975,349.47818243775964,5.593746508378798,11.937336386313321,1.4142135623730951,13.379088160259652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098.8785100619807,7.745966692414834,43.89760813529594,1.0,10.0,16.816658407662327,281.26855494349167,11.899579824514813,10.03493896344168,3.7416573867739413,282.13826397707913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407.2689920322573,15.811388300841896,44.50842616853577,1.4142135623730951,10.0,19.982492337043446,317.59250620882096,,10.714476188783099,3.7416573867739413,317.8065449294586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632.0882329089932,20.12461179749811,43.9089968002003,1.0,10.0,13.416407864998739,226.2211307548435,,11.216059914247962,3.7416573867739413,22.67156809750927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757.74998222159,,44.05678154382138,1.0,10.0,20.342074623793906,347.37011961307206,6.691038783328042,10.890362712049585,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878.4858264038087,18.867962264113206,43.9089968002003,1.0,10.0,16.8493323309857,283.8397435173587,7.666811592833099,10.329569206893384,2.0,10.535653752852738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632.514624743068,50.52722038663912,44.034077712607996,1.0,10.0,16.537835408541227,228.0350850198276,8.980534505250787,12.704329970525798,3.4641016151377544,16.34013463836819,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107.686646539281,,44.19275958796871,1.0,10.0,21.984085152673515,264.5751311064591,8.497058314499201,11.683321445547923,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632.6796991449364,17.97220075561143,43.88621651498338,1.0,10.0,13.852797551397336,296.92591668630075,5.309425580983314,8.631338250816034,2.6457513110645907,13.228756555322953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673.615547250921,53.95368384086484,44.30575583375144,1.0,10.0,21.783020910791965,289.836160614924,3.462657938636157,11.674759098157015,3.872983346207417,19.6468827043885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681.0841739782097,,44.15880433163923,1.0,10.0,21.90662000400792,301.2806001056158,8.919641248391104,11.193748255164577,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223.231207049775,6.4031242374328485,44.57577817604534,1.4142135623730951,10.0,8.46758525200662,307.73202628260844,,9.386160024205852,1.4142135623730951,166.43917808016238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878.0867924566212,,44.14748010928823,1.0,10.0,20.8806130178211,342.26159585907385,8.80056816347672,11.379806676741042,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616.346188166384,,44.27188724235731,1.0,10.0,22.915060549778175,408.0416645392968,,10.222524150130436,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097.0090605431346,44.94441010848846,44.28317965096906,1.0,9.746794344808963,15.617298101784444,229.89127865145298,9.272540105062905,11.679041056525147,3.872983346207417,243.72320365529418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222.949841989243,23.430749027719962,43.71498598878879,1.0,10.0,18.665476152512156,428.4016806689722,2.6981475126464085,12.529964086141668,2.0,9.9498743710662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879.8050430829257,18.16590212458495,43.70354676682432,1.0,10.0,15.630099167951558,251.71412356083638,9.226592003551474,10.69579356569675,2.6457513110645907,13.527749258468683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099.4856512965266,1.0,43.87482193696061,1.0,10.0,22.22386105068154,275.3179979587241,,13.586758259423032,2.8284271247461903,17.578395831246947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632.6212053014624,10.246950765959598,43.87482193696061,1.0,10.0,15.102979838429237,242.02066027510958,15.066187308008619,11.013627921806693,3.4641016151377544,15.968719422671311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674.919401045913,97.01030873056739,44.27188724235731,1.0,10.0,17.22207885244984,332.2920402296751,5.43415126767741,9.808159868191384,3.1622776601683795,7.3484692283495345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418.762906942307,,43.98863489584554,1.4142135623730951,10.0,40.44749683231337,468.239255082271,,14.679918255903198,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212.9360587237943,,44.15880433163923,3.4641016151377544,9.746794344808963,21.372880011828073,341.7367407815554,6.8854919940408035,10.830512453249845,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878.6527087250586,4.47213595499958,43.58898943540674,1.0,10.0,18.544540975715737,323.362026218293,,11.717508267545622,3.1622776601683795,141.78152206828645,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652.2566386611977,,44.26059195266146,1.0,10.0,35.4668859642343,525.6196343364658,10.074224535913421,11.789826122551595,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099.05240525338,7.810249675906654,43.94314508543966,1.0,10.0,17.6578594399208,276.61164111439706,8.644073113989723,11.480418110852932,1.0,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634.7889772077617,7.280109889280518,44.710177812216315,1.0,10.0,9.767292357659825,328.42959671747,8.787491109526085,13.494443300855355,1.0,6.244997998398398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768.8651729286776,16.431676725154983,44.78839135311738,1.0,10.0,43.38663388648629,879.5436316636032,,15.026643005009468,1.0,4.58257569495584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100.8191259601576,,44.02272140611028,1.0,9.746794344808963,11.933147112141038,230.79861351403306,6.088513775955509,9.423375191511797,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630.405164368661,22.80350850198276,43.68065933568311,1.0,10.0,2.4698178070456938,205.25106577068,,3.9749213828703582,3.0,14.106735979665885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2101.0801983741603,,43.88621651498338,1.0,10.0,29.549957698785292,425.2105360877127,,12.058192235986288,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115.9475418828324,57.87918451395113,43.94314508543966,1.0,10.0,0.0,263.9545415407736,,6.935416353759881,1.7320508075688772,13.601470508735444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630.910788485992,18.57417562100671,44.30575583375144,1.0,10.0,5.079370039680118,476.810234789481,,13.36413109783049,2.449489742783178,10.392304845413264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758.470926686023,22.58317958127243,44.83302354291979,1.0,10.0,0.0,600.7237301788568,4.0853396431631,15.332971010211947,2.23606797749979,10.099504938362077,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161.157791555258,26.457513110645905,43.86342439892262,1.0,10.0,15.556349186104045,286.35642126552705,11.489125293076057,10.009995004993758,3.7416573867739413,225.83400983908513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766.6326726289199,,44.384682042344295,1.0,10.0,14.46029045351441,261.71549438273615,6.844705983459042,9.726253132630262,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877.034629408845,34.713109915419565,44.0,1.0,10.0,17.401149387324963,249.42934871422008,7.224956747275377,11.349008767288886,3.872983346207417,23.53720459187964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225.4451240145195,50.99019513592785,43.71498598878879,1.4142135623730951,10.0,23.81386150963342,403.50092936695944,,10.667708282475669,2.6457513110645907,13.674794331177344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881.154432788547,10.488088481701515,43.64630568559039,1.0,10.0,16.58010856418015,301.66206257996714,,9.654014708917737,2.8284271247461903,17.74823934929885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098.256419029857,10.583005244258363,43.73785545725808,1.0,10.0,14.734313692873517,234.5207879911715,4.409081537009721,8.579044235810887,2.23606797749979,7.0710678118654755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638.933189608411,,44.034077712607996,1.0,10.0,21.709444949145983,351.03845943144177,7.466592261534039,10.545141061171254,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098.318374317873,,44.034077712607996,1.4142135623730951,10.0,15.228263197095064,312.0,6.615889962809237,8.893818077743664,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672.6281714714721,43.69210454990696,43.840620433565945,1.0,10.0,13.464768843169942,256.9046515733026,8.152300288875526,9.316651759081692,3.872983346207417,23.452078799117146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880.999734183926,40.01249804748511,43.9203825119955,1.0,10.0,14.953260514014994,267.2077843177477,5.385164807134504,10.606601717798213,3.872983346207417,20.493901531919196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100.010714258382,27.92848008753788,43.749285708454714,1.0,10.0,4.024922359499621,333.5565919000852,,6.2048368229954285,3.4641016151377544,15.524174696260024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172.227198061934,,43.94314508543966,1.0,10.0,16.70927885936434,244.94897427831782,,11.47170431975999,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420.3065921490193,15.0,43.9203825119955,1.0,10.0,24.012496746485986,295.82089175715765,9.767292357659825,12.251530516633421,2.8284271247461903,16.941074346097416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632.2849016026582,,44.181444068749045,1.0,10.0,49.642723535277554,763.133015928416,,10.14889156509222,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830.695496252722,18.411952639521967,44.69899327725402,1.0,10.0,26.273560854973578,737.9315686430551,6.98212002188447,15.940514420808382,1.4142135623730951,3.3166247903554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415.0718415815295,,44.339598554790726,1.4142135623730951,10.0,25.436194683953808,444.0349085376059,,11.273863579093016,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676.5655370429156,39.761790704142086,43.89760813529594,1.0,10.0,16.513630733427462,246.41428530018302,8.399404740813482,11.567194992737004,1.7320508075688772,12.922847983320086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212.983732430042,,44.14748010928823,1.0,9.746794344808963,17.140595088852663,265.5183609470351,9.927738916792686,10.774970997640782,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219.414337161946,13.114877048604,44.86646854834911,1.0,10.0,0.0,262.5357118565015,,9.444575162494075,1.4142135623730951,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637.4354949127003,6.164414002968976,44.40720662234904,1.0,10.0,38.379682124790975,905.8460134040442,,16.777961735562517,2.23606797749979,105.8347768930421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090.6326793580934,30.675723300355934,43.87482193696061,1.0,10.0,11.878552100319297,254.95097567963924,8.00749648766704,10.793516572461451,3.0,14.594519519326424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420.4402492108743,31.78049716414141,44.40720662234904,1.0,10.0,7.162401831787993,462.97300137265023,,10.158740079360236,2.449489742783178,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631.6684712281476,7.54983443527075,44.50842616853577,1.0,10.0,9.565563234854496,1074.7092630102338,,11.571516754514077,2.23606797749979,10.099504938362077,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877.0314328747934,42.13074886588179,44.04543109109048,1.0,10.0,15.129441496631658,242.1776207662467,7.172168430816443,10.324727599312245,3.872983346207417,23.53720459187964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098.6047746062145,10.392304845413264,43.88621651498338,1.0,10.0,18.88385553852814,260.3728096403309,12.555875118843767,12.116104984688768,2.0,148.6674140489435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722.5365017903105,,44.294469180700204,1.0,10.0,27.783088381243722,456.17978911828175,6.314269553954756,10.756393447619885,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636.9007300383246,25.39685019840059,44.30575583375144,1.0,10.0,0.0,521.6703940228925,,12.33288287465668,1.7320508075688772,14.212670403551895,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234.8143099595545,50.40833264451424,44.339598554790726,1.0,9.746794344808963,16.36459593146131,1228.1286577553672,,7.54983443527075,3.1622776601683795,15.362291495737216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666.004201675374,,43.81780460041329,1.0,10.0,20.077350422802308,317.8427284051029,6.148170459575759,9.643650760992955,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625.9317328842562,,44.170125650715555,9.539392014169456,10.0,27.49181696432595,395.8989770130759,7.316419889536139,11.46298390472568,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766.0543592992826,53.056573579529235,44.384682042344295,1.0,10.0,14.959946523968593,295.7126984084383,7.074602462329597,9.591663046625438,3.872983346207417,24.939927826679853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082.20892323513,,44.294469180700204,5.291502622129181,10.0,251.89501781496196,2634.473381911459,,13.183322798141598,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408.8549146845685,10.099504938362077,43.94314508543966,1.0,10.0,15.375304875026057,245.72545655670274,9.164605828948673,10.700467279516348,4.123105625617661,28.6705423736629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764.7849727374721,20.0,44.710177812216315,1.0,10.0,39.977493668312924,663.3845038889588,6.42339474110069,12.461942063739505,1.0,178.05336278767666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631.6706162703304,46.593991028886975,43.70354676682432,1.0,10.0,26.27546383986399,348.0617761260205,13.699635031634967,12.953763931769021,2.6457513110645907,12.767145334803704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099.4782685229206,34.307433596816885,44.31703961232068,1.0,10.0,5.727128425310541,408.98899740702075,1.4,4.381780460041329,1.0,21.283796653792763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346.675307749242,7.416198487095663,44.30575583375144,1.0,9.746794344808963,23.82645588416372,395.8901362752045,6.417943595888016,11.640446726822816,2.8284271247461903,122.48265183282079,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665.5584648999866,15.066519173319364,43.98863489584554,1.0,10.0,19.136352839556444,349.28498393145964,1.2569805089976536,12.227019260637483,1.7320508075688772,15.329709716755891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
